MiniDeviceId,DeviceTimeStamp,Latitude,Longitude,TempC,Humidity,PM1,PM25,PM10,CO,VBat
2293661083C4,2021-04-15 10:38:55.000 PM,42.37986755,-71.09919739,20.49,53.87,35.8,37.52,37.74,4.57,3.98
2293661083C4,2021-04-15 10:39:16.000 PM,42.37989426,-71.09915161,20.31,53.07,35.57,37.28,37.5,4.82,3.977
2293661083C4,2021-04-15 10:39:37.000 PM,42.37985611,-71.09908295,20.38,53.28,38.07,39.89,40.13,5.02,3.976
2293661083C4,2021-04-15 10:39:58.000 PM,42.37982559,-71.09911346,20.49,51.76,32.57,36.58,39.27,4.49,3.965
2293661083C4,2021-04-15 10:40:19.000 PM,42.3798027,-71.09913635,20.49,51.81,36.14,38.22,38.8,4.36,3.971
2293661083C4,2021-04-15 10:40:29.000 PM,42.37981796,-71.09911346,20.61,51.35,30.16,33.58,35.77,4.03,3.968
2293661083C4,2021-04-15 10:40:50.000 PM,42.37981415,-71.09915161,20.4,50.05,28.36,29.71,29.89,3.93,3.965
2293661083C4,2021-04-15 10:41:11.000 PM,42.37984467,-71.09911346,20.49,49.77,23.14,24.44,24.78,3.39,3.968
2293661083C4,2021-04-15 10:41:31.000 PM,42.37984467,-71.09908295,20.48,49.93,28.38,31.84,34.14,3.35,3.973
2293661083C4,2021-04-15 10:41:52.000 PM,42.37984467,-71.09907532,20.42,48.2,23.43,24.55,24.69,3,3.967
2293661083C4,2021-04-15 10:42:13.000 PM,42.37982941,-71.09909058,20.59,47.41,17.69,18.53,18.64,2.86,3.967
2293661083C4,2021-04-15 10:42:35.000 PM,42.37982178,-71.09912109,20.56,47.39,18.23,19.11,19.22,2.61,3.967
2293661083C4,2021-04-15 10:42:56.000 PM,42.37984467,-71.09909058,20.49,46.56,16.74,17.54,17.65,2.54,3.959
2293661083C4,2021-04-15 10:43:17.000 PM,42.37986755,-71.09907532,20.6,47.2,18.25,19.12,19.24,2.12,3.956
2293661083C4,2021-04-15 10:43:38.000 PM,42.37984085,-71.09911346,20.42,46.72,14.81,15.52,15.61,2.29,3.968
2293661083C4,2021-04-15 10:43:59.000 PM,42.37983704,-71.09910583,20.37,46.23,21.4,22.42,22.56,2.13,3.976
2293661083C4,2021-04-15 10:44:20.000 PM,42.37985992,-71.09909058,20.49,46.41,19.05,20.42,21.01,2,3.968
2293661083C4,2021-04-15 10:44:40.000 PM,42.37986755,-71.09911346,20.5,45.45,18.41,19.29,19.4,2.53,3.968
2293661083C4,2021-04-15 10:45:01.000 PM,42.37987518,-71.09912872,20.39,45.78,16.78,17.58,17.69,1.92,3.968
2293661083C4,2021-04-15 10:45:22.000 PM,42.37987137,-71.09912872,20.38,46.34,22.57,24.79,26.09,2.38,3.968
2293661083C4,2021-04-15 10:45:44.000 PM,42.37986755,-71.09911346,20.37,46.42,28.51,31.56,33.44,2.35,3.97
2293661083C4,2021-04-15 10:46:05.000 PM,42.37989426,-71.09908295,20.42,45.85,18.84,20.91,22.22,2.16,3.97
2293661083C4,2021-04-15 10:46:26.000 PM,42.37990952,-71.09905243,20.6,46.14,18.37,19.54,19.95,2.33,3.959
2293661083C4,2021-04-15 10:46:47.000 PM,42.37991714,-71.09902191,20.51,45.69,16.9,17.71,17.82,2.37,3.971
2293661083C4,2021-04-15 10:47:08.000 PM,42.3799057,-71.09902191,20.56,45.53,15.16,16.37,16.95,2.27,3.956
2293661083C4,2021-04-15 10:47:29.000 PM,42.37992859,-71.09902191,20.39,44.8,18.36,19.24,19.36,2.01,3.962
2293661083C4,2021-04-15 10:47:50.000 PM,42.37990952,-71.09906769,20.48,46.4,28.07,29.75,30.27,2.55,3.956
2293661083C4,2021-04-15 10:48:11.000 PM,42.37991333,-71.0990448,20.12,45.03,14.53,17.23,19.34,1.03,3.956
2293661083C4,2021-04-15 10:48:32.000 PM,42.37986374,-71.09915161,20.12,44.51,12.49,13.09,13.16,1.16,3.965
2293661083C4,2021-04-15 10:48:53.000 PM,42.37988663,-71.09910583,19.86,43.8,16.97,17.78,17.89,0.43,3.956
2293661083C4,2021-04-15 10:49:14.000 PM,42.37992096,-71.09911346,19.93,43.61,12.85,14.86,16.35,0.29,3.956
2293661083C4,2021-04-15 10:49:35.000 PM,42.37992477,-71.09909821,19.74,45.23,16.25,17.37,17.82,0.95,3.955
2293661083C4,2021-04-15 10:49:55.000 PM,42.37997055,-71.09899902,19.61,44.35,15.98,17.95,19.28,1,3.965
2293661083C4,2021-04-15 10:50:16.000 PM,42.37995529,-71.09899902,19.37,44.17,12.85,13.73,14.08,0.46,3.958
2293661083C4,2021-04-15 10:50:37.000 PM,42.37994385,-71.0990448,19.68,45.61,13.99,14.66,14.74,0.98,3.961
2293661083C4,2021-04-15 10:50:59.000 PM,42.37995148,-71.0990448,19.55,46.82,15.19,16.71,17.62,0.91,3.956
2293661083C4,2021-04-15 10:51:20.000 PM,42.37994003,-71.09903717,19.46,46.55,15.46,16.2,16.3,1.5,3.967
2293661083C4,2021-04-15 10:51:41.000 PM,42.37988663,-71.09906769,19.39,46.18,11.6,12.28,12.48,0.72,3.95
2293661083C4,2021-04-15 10:52:02.000 PM,42.37989426,-71.09905243,19.12,46.02,22.23,23.29,23.43,0.41,3.968
2293661083C4,2021-04-15 10:52:23.000 PM,42.37986374,-71.09906006,19.23,46.27,15.13,17.44,19.14,0.73,3.962
2293661083C4,2021-04-15 10:52:44.000 PM,42.37989426,-71.0990448,19.42,46.44,20.01,21.7,22.57,0.84,3.965
2293661083C4,2021-04-15 10:53:05.000 PM,42.37992477,-71.09903717,19.37,46.62,15.13,15.86,15.95,1.66,3.956
2293661083C4,2021-04-15 10:53:26.000 PM,42.37992859,-71.09906006,19.14,46.01,19.74,20.68,20.81,0.46,3.97
2293661083C4,2021-04-15 10:53:47.000 PM,42.37993622,-71.09908295,19.12,45.62,14.46,15.16,15.25,-0.25,3.955
2293661083C4,2021-04-15 10:54:08.000 PM,42.37992477,-71.09910583,18.87,46.53,17.09,17.9,18.01,0.09,3.961
2293661083C4,2021-04-15 10:54:29.000 PM,42.37991333,-71.09911346,18.83,46.26,13.97,14.64,14.73,0.12,3.952
2293661083C4,2021-04-15 10:54:50.000 PM,42.37995529,-71.09907532,18.92,47.71,12.57,13.82,14.56,0.16,3.964
2293661083C4,2021-04-15 10:55:10.000 PM,42.37992096,-71.09901428,18.93,47.02,23.6,24.73,24.88,0.41,3.953
2293661083C4,2021-04-15 10:55:31.000 PM,42.37992859,-71.09903717,18.99,48.38,14.85,16.18,16.9,0.2,3.95
2293661083C4,2021-04-15 10:55:52.000 PM,42.37996674,-71.09902191,18.76,47.59,14.36,15.04,15.13,0.72,3.956
2293661083C4,2021-04-15 10:56:14.000 PM,42.38002396,-71.09900665,18.8,47.74,18.49,19.97,20.68,-0.19,3.961
2293661083C4,2021-04-15 10:56:35.000 PM,42.3800354,-71.09902954,18.6,48.09,23.66,25.33,26.02,0.66,3.964
2293661083C4,2021-04-15 10:56:56.000 PM,42.38006973,-71.09903717,18.8,48.79,18.5,19.39,19.5,0.63,3.946
2293661083C4,2021-04-15 10:57:17.000 PM,42.38005066,-71.09903717,18.8,47.25,11.69,14.07,15.98,0.42,3.958
2293661083C4,2021-04-15 10:57:38.000 PM,42.38005447,-71.09899139,18.74,47.34,11.5,12.05,12.12,0.26,3.959
2293661083C4,2021-04-15 10:57:59.000 PM,42.38005447,-71.09897614,18.74,47.75,14.65,15.55,15.85,0.54,3.953
2293661083C4,2021-04-15 10:58:20.000 PM,42.37999725,-71.09901428,18.87,48.05,10.74,12.44,13.71,0.58,3.952
2293661083C4,2021-04-15 10:58:41.000 PM,42.37992477,-71.09902191,18.61,47.47,18.76,19.65,19.77,0.16,3.953
2293661083C4,2021-04-15 10:59:02.000 PM,42.37993622,-71.09899139,18.64,48.93,17.92,19.17,19.68,0.41,3.964
2293661083C4,2021-04-15 10:59:23.000 PM,42.37996292,-71.09897614,18.87,49.85,23.32,24.44,24.58,0.68,3.959
2293661083C4,2021-04-15 10:59:44.000 PM,42.37997437,-71.09897614,18.48,49.72,16.72,17.95,18.5,0.96,3.95
2293661083C4,2021-04-15 11:00:05.000 PM,42.37999725,-71.09896851,18.62,49.6,10.67,11.18,11.25,0.13,3.953
2293661083C4,2021-04-15 11:00:25.000 PM,42.37998199,-71.09900665,18.64,47.76,14.62,15.32,15.41,0.12,3.95
2293661083C4,2021-04-15 11:00:46.000 PM,42.37997818,-71.09903717,18.48,47.94,11.78,12.35,12.42,-0.32,3.956
2293661083C4,2021-04-15 11:01:07.000 PM,42.37995529,-71.09902954,18.61,47.71,13.06,14.53,15.48,-0.28,3.947
2293661083C4,2021-04-15 11:01:29.000 PM,42.37994385,-71.09906769,18.47,48.54,13.2,13.83,13.91,-0.11,3.949
2293661083C4,2021-04-15 11:01:50.000 PM,42.37992859,-71.09906769,18.32,48.72,13.38,14.73,15.53,-0.61,3.953
2293661083C4,2021-04-15 11:02:11.000 PM,42.37994766,-71.09908295,18.3,48.71,16.66,19.02,20.72,0.3,3.952
2293661083C4,2021-04-15 11:02:32.000 PM,42.37994385,-71.09906006,18.24,47.8,14.48,16.13,17.19,-0.54,3.952
2293661083C4,2021-04-15 11:02:53.000 PM,42.37994003,-71.09903717,18.33,48.88,18.05,18.91,19.03,-0.57,3.961
2293661083C4,2021-04-15 11:03:14.000 PM,42.37994766,-71.09902954,18.24,48.55,17.83,19.42,20.28,0.35,3.959
2293661083C4,2021-04-15 11:03:35.000 PM,42.37994766,-71.09906006,18.24,48.71,12.82,13.44,13.52,-0.72,3.95
2293661083C4,2021-04-15 11:03:56.000 PM,42.37995529,-71.09902191,18.3,48.93,12.96,14.81,16.14,-0.3,3.949
2293661083C4,2021-04-15 11:04:17.000 PM,42.37996292,-71.0990448,18.3,48.87,9.23,9.91,10.21,-0.69,3.953
2293661083C4,2021-04-15 11:04:59.000 PM,42.37995529,-71.09906769,18.24,48.45,16.44,17.64,18.16,-0.41,3.95
2293661083C4,2021-04-15 11:05:20.000 PM,42.37997437,-71.0990448,18.11,48.21,15.05,15.77,15.86,-0.77,3.941
2293661083C4,2021-04-15 11:05:40.000 PM,42.37997437,-71.09905243,18.11,48.69,12.74,13.59,13.91,-0.32,3.944
2293661083C4,2021-04-15 11:06:01.000 PM,42.37996674,-71.09903717,18.24,48.68,15.56,16.3,16.4,0.05,3.941
2293661083C4,2021-04-15 11:06:22.000 PM,42.37998199,-71.09902954,18.24,49.8,18.81,23.11,26.66,0.24,3.952
2293661083C4,2021-04-15 11:06:44.000 PM,42.37995911,-71.09902191,18.12,48.28,13.58,16.9,19.69,0.13,3.944
2293661083C4,2021-04-15 11:07:05.000 PM,42.37997437,-71.09902191,18.24,49.54,10.58,11.98,12.94,-0.27,3.938
2293661083C4,2021-04-15 11:07:26.000 PM,42.37997818,-71.09903717,18.11,48.69,11.25,12.26,12.81,-0.55,3.946
2293661083C4,2021-04-15 11:07:47.000 PM,42.37997437,-71.09903717,17.98,49.99,16.78,18.89,20.32,0.16,3.949
2293661083C4,2021-04-15 11:08:08.000 PM,42.37993622,-71.09909821,18.23,49.87,11.21,12,12.33,-0.3,3.95
2293661083C4,2021-04-15 11:08:29.000 PM,42.3799057,-71.09912109,18.11,49.36,8.49,9.44,10.04,-0.81,3.952
2293661083C4,2021-04-15 11:08:50.000 PM,42.37986755,-71.09913635,18.11,48.4,10.61,11.4,11.76,-0.83,3.946
2293661083C4,2021-04-15 11:09:11.000 PM,42.37989044,-71.09909821,17.98,49.36,13.08,13.7,13.78,-0.91,3.943
2293661083C4,2021-04-15 11:09:32.000 PM,42.37988663,-71.09911346,17.86,49.37,13.43,14.07,14.15,-0.35,3.958
2293661083C4,2021-04-15 11:09:53.000 PM,42.37985611,-71.09916687,18.12,50.35,14.55,15.24,15.33,-0.12,3.944
2293661083C4,2021-04-15 11:10:14.000 PM,42.37983704,-71.09915161,17.93,49.18,11.42,11.96,12.03,-0.44,3.95
2293661083C4,2021-04-15 11:10:35.000 PM,42.37984085,-71.09913635,17.93,48.66,11.51,13.01,14.04,-0.73,3.944
2293661083C4,2021-04-15 11:10:55.000 PM,42.37982559,-71.09915161,17.86,49.14,15.56,17.43,18.68,-0.61,3.94
2293661083C4,2021-04-15 11:11:16.000 PM,42.37986374,-71.09911346,17.86,49.37,14.54,16,16.85,-0.38,3.94
2293661083C4,2021-04-15 11:11:37.000 PM,42.37982559,-71.09916687,17.96,49.86,11.59,12.58,13.09,-0.22,3.932
2293661083C4,2021-04-15 11:11:59.000 PM,42.37986374,-71.09912109,17.98,49.6,10.99,11.51,11.58,-0.34,3.938
2293661083C4,2021-04-15 11:12:20.000 PM,42.37990952,-71.09910583,17.92,48.8,18.09,20.29,21.75,-0.68,3.941
2293661083C4,2021-04-15 11:12:41.000 PM,42.37989426,-71.09912872,17.92,50.05,14.59,16.74,18.29,-0.83,3.947
2293661083C4,2021-04-15 11:13:02.000 PM,42.37992096,-71.09907532,17.86,49.56,15.62,17.22,18.18,-0.98,3.935
2293661083C4,2021-04-15 11:13:23.000 PM,42.37993622,-71.09903717,17.85,49.32,16.86,20.9,24.29,-0.89,3.946
2293661083C4,2021-04-15 11:13:44.000 PM,42.37992096,-71.09907532,18.11,49.93,12.54,13.7,14.35,-0.09,3.946
2293661083C4,2021-04-15 11:14:05.000 PM,42.3799057,-71.09911346,17.86,49.83,9.73,10.94,11.75,-0.63,3.946
2293661083C4,2021-04-15 11:14:26.000 PM,42.37991333,-71.09908295,17.98,50.16,13.44,14.78,15.58,0.02,3.938
2293661083C4,2021-04-15 11:14:47.000 PM,42.3799057,-71.09909821,17.98,50.91,9.99,11.23,12.06,-0.07,3.937
