MiniDeviceId,DeviceTimeStamp,Latitude,Longitude,TempC,Humidity,PM1,PM25,PM10,CO,VBat
C0556029E2C4,2021-04-11 01:40:05.000,42.38024139,-71.0991745,18.78,50.31,1.79,1.87,1.97,1805.75,3.878
C0556029E2C4,2021-04-11 01:40:26.000,42.38010406,-71.09911346,19.1,49.97,3.32,4.74,6.19,1540.07,4.057
C0556029E2C4,2021-04-11 01:40:47.000,42.38013077,-71.09912872,19.28,49.3,3.85,6.01,8.21,1323.27,4.064
C0556029E2C4,2021-04-11 01:41:08.000,42.38010406,-71.09912109,19.44,48.73,2.81,3.1,3.43,1144.28,4.102
C0556029E2C4,2021-04-11 01:41:29.000,42.38003159,-71.09903717,19.78,48.27,1.99,3.54,5.11,996.48,4.091
C0556029E2C4,2021-04-11 01:41:50.000,42.38000107,-71.09902191,19.84,47.86,2.82,6.84,10.87,872.77,4.128
C0556029E2C4,2021-04-11 01:42:11.000,42.37997818,-71.09902954,20.04,47.35,4.04,5.09,6.18,768.8,4.122
C0556029E2C4,2021-04-11 01:42:32.000,42.37996292,-71.09902191,20.13,47.1,4.51,9.84,15.17,681.27,4.149
C0556029E2C4,2021-04-11 01:42:53.000,42.37996292,-71.09905243,20.44,46.87,4.72,8.09,11.49,606.6,4.154
C0556029E2C4,2021-04-11 01:43:03.000,42.38000107,-71.09906006,20.41,46.6,3.33,3.91,4.54,543.31,4.167
C0556029E2C4,2021-04-11 01:43:24.000,42.38004303,-71.09902191,20.63,46.36,2.6,5.92,9.24,488.88,4.199
C0556029E2C4,2021-04-11 01:43:45.000,42.3800621,-71.09909821,20.78,45.86,2.52,3.69,4.89,441.94,4.17
C0556029E2C4,2021-04-11 01:44:06.000,42.38008499,-71.09913635,20.89,45.47,3.68,9.57,15.45,401.34,4.181
C0556029E2C4,2021-04-11 01:44:27.000,42.38012695,-71.09912872,21.16,45.04,4.96,12.38,19.79,366.06,4.191
C0556029E2C4,2021-04-11 01:44:48.000,42.38009262,-71.0990448,21.16,44.67,5.37,10.65,15.96,335.5,4.196
C0556029E2C4,2021-04-11 01:45:09.000,42.38007355,-71.09902954,21.41,44.45,3.92,4.08,4.29,308.82,4.172
C0556029E2C4,2021-04-11 01:45:30.000,42.38002396,-71.09902191,21.41,44.04,4.11,5.88,7.68,285.39,4.166
C0556029E2C4,2021-04-11 01:45:51.000,42.38009262,-71.09899139,21.66,43.71,2.46,3.13,3.82,264.74,4.182
C0556029E2C4,2021-04-11 01:46:12.000,42.38004303,-71.09902954,21.9,43.43,1.94,2.72,3.51,246.35,4.176
C0556029E2C4,2021-04-11 01:46:33.000,42.38005447,-71.09903717,21.88,43.14,1.78,3.8,5.83,230.31,4.164
C0556029E2C4,2021-04-11 01:46:54.000,42.38003159,-71.09900665,21.9,43,3.24,6.08,8.94,215.81,4.178
C0556029E2C4,2021-04-11 01:47:15.000,42.38002396,-71.09899139,22.14,42.69,2.3,2.88,3.49,203.06,4.17
C0556029E2C4,2021-04-11 01:47:36.000,42.38002396,-71.09900665,22.35,42.27,1.88,1.96,2.06,191.63,4.16
C0556029E2C4,2021-04-11 01:47:57.000,42.37996292,-71.09905243,22.38,41.93,2.58,5.23,7.9,181.32,4.185
C0556029E2C4,2021-04-11 01:48:18.000,42.37995529,-71.09906006,22.41,41.96,4.05,4.22,4.44,172.19,4.196
C0556029E2C4,2021-04-11 01:48:39.000,42.37995148,-71.09905243,22.53,41.46,4.48,6.36,8.29,163.93,4.185
C0556029E2C4,2021-04-11 01:49:00.000,42.37992477,-71.09906006,22.65,41.32,3.26,6.35,9.45,156.49,4.173
C0556029E2C4,2021-04-11 01:49:21.000,42.37994766,-71.09909821,22.68,40.96,1.22,1.9,2.59,149.75,4.182
C0556029E2C4,2021-04-11 01:49:42.000,42.37995529,-71.09911346,22.88,40.93,1.87,2.97,4.08,143.68,4.158
C0556029E2C4,2021-04-11 01:50:03.000,42.3799324,-71.09915161,22.9,40.85,2.82,4.2,5.59,137.89,4.163
C0556029E2C4,2021-04-11 01:50:24.000,42.37986374,-71.09916687,23.09,40.55,2.69,2.8,2.94,132.67,4.175
C0556029E2C4,2021-04-11 01:50:45.000,42.37990189,-71.09919739,23.14,40.45,1.84,2.29,2.77,128,4.164
C0556029E2C4,2021-04-11 01:51:06.000,42.37992477,-71.09925079,23.16,40.11,1.95,2.03,2.13,123.73,4.148
C0556029E2C4,2021-04-11 01:51:27.000,42.37992096,-71.09914398,23.21,39.99,4.33,8.81,13.32,119.74,4.164
