MiniDeviceId,DeviceTimeStamp,Latitude,Longitude,TempC,Humidity,PM1,PM25,PM10,CO,VBat
5DCF85EBD7F8,2021-04-11 05:01:39.000 PM,42.37985992,-71.09907532,21.77,47.57,2.9,5.73,8.32,0.29,4.212
5DCF85EBD7F8,2021-04-11 05:02:00.000 PM,42.37986755,-71.09906769,21.79,47.41,2.64,3.62,4.41,0.62,4.227
5DCF85EBD7F8,2021-04-11 05:02:21.000 PM,42.37985229,-71.09899139,21.74,47.4,4.79,6.14,7.18,0.7,4.202
5DCF85EBD7F8,2021-04-11 05:02:42.000 PM,42.37987137,-71.09895325,21.74,47.81,4.77,7.17,9.24,0.4,4.202
5DCF85EBD7F8,2021-04-11 05:03:03.000 PM,42.3799057,-71.09895325,21.74,47.89,2.72,4.21,5.5,0.79,4.209
5DCF85EBD7F8,2021-04-11 05:03:24.000 PM,42.37995148,-71.09883881,21.79,48.34,5.03,8.85,12.27,0.77,4.203
5DCF85EBD7F8,2021-04-11 05:03:45.000 PM,42.37988663,-71.0989151,21.82,48.61,4.75,7.81,10.51,0.84,4.205
5DCF85EBD7F8,2021-04-11 05:04:06.000 PM,42.37994766,-71.09888458,21.77,48.34,2.65,3.82,4.81,0.97,4.212
5DCF85EBD7F8,2021-04-11 05:04:27.000 PM,42.37991714,-71.09899902,21.79,48.24,4.63,5.14,5.37,0.97,4.205
5DCF85EBD7F8,2021-04-11 05:04:37.000 PM,42.37998581,-71.09893036,21.82,48.35,3.19,3.38,3.38,1.28,4.196
5DCF85EBD7F8,2021-04-11 05:04:58.000 PM,42.37999725,-71.0989151,21.77,48.68,3.13,3.31,3.31,0.73,4.215
5DCF85EBD7F8,2021-04-11 05:05:19.000 PM,42.38001633,-71.09882355,21.7,48.65,2.37,2.51,2.51,1.16,4.199
5DCF85EBD7F8,2021-04-11 05:05:40.000 PM,42.37996292,-71.09885406,21.76,48.42,6.78,10.74,14.2,0.87,4.205
5DCF85EBD7F8,2021-04-11 05:06:01.000 PM,42.37998581,-71.09880829,21.87,48.61,3.35,4.29,5.01,0.84,4.214
5DCF85EBD7F8,2021-04-11 05:06:22.000 PM,42.37988281,-71.09895325,21.87,48.56,3.99,6.5,8.72,1.5,4.209
5DCF85EBD7F8,2021-04-11 05:06:43.000 PM,42.37992477,-71.09894562,21.88,48.47,2.73,6.39,9.8,0.96,4.203
5DCF85EBD7F8,2021-04-11 05:07:04.000 PM,42.37985611,-71.09905243,21.76,48.38,4.63,7.23,9.5,1.07,4.203
5DCF85EBD7F8,2021-04-11 05:07:25.000 PM,42.37985611,-71.09903717,21.83,47.96,2.64,2.79,2.79,1.21,4.209
5DCF85EBD7F8,2021-04-11 05:07:46.000 PM,42.37986374,-71.09906769,21.79,48.27,5.34,8.37,11.02,1.12,4.208
5DCF85EBD7F8,2021-04-11 05:08:07.000 PM,42.37983322,-71.09907532,21.99,47.8,3.34,3.97,4.39,0.88,4.196
5DCF85EBD7F8,2021-04-11 05:08:28.000 PM,42.37981033,-71.09907532,22.2,47.41,4.29,8.65,12.66,1.16,4.203
5DCF85EBD7F8,2021-04-11 05:08:49.000 PM,42.37982178,-71.09911346,22.49,46.82,3.4,6.46,9.24,1.67,4.199
