MiniDeviceId,DeviceTimeStamp,Latitude,Longitude,TempC,Humidity,PM1,PM25,PM10,CO,VBat
2293661083C4,2021-04-11 01:40:35.000 PM,42.38020325,-71.09909821,20.87,47.85,2.44,2.87,3.21,39.18,3.658
2293661083C4,2021-04-11 01:40:56.000 PM,42.3801651,-71.09902191,21.12,47.29,2.02,2.37,2.64,37.04,4.119
2293661083C4,2021-04-11 01:41:17.000 PM,42.38004303,-71.09905243,21.18,46.41,2.49,2.9,3.22,35.32,4.107
2293661083C4,2021-04-11 01:41:38.000 PM,42.37996292,-71.09906006,21.37,45.99,1.61,3.94,6.23,33.92,4.125
2293661083C4,2021-04-11 01:41:59.000 PM,42.37996292,-71.09910583,21.47,45.32,1.45,1.52,1.53,32.96,4.125
2293661083C4,2021-04-11 01:42:20.000 PM,42.37996292,-71.09910583,21.68,44.98,4.68,4.9,4.93,31.32,4.137
2293661083C4,2021-04-11 01:42:41.000 PM,42.37986374,-71.09912872,21.84,44.74,2.49,2.91,3.23,30.67,4.149
2293661083C4,2021-04-11 01:43:02.000 PM,42.37972641,-71.09919739,21.97,45.2,1.85,2.2,2.47,29.42,4.161
2293661083C4,2021-04-11 01:43:23.000 PM,42.37984085,-71.09915924,21.93,44.78,2.51,2.63,2.64,28.69,4.134
2293661083C4,2021-04-11 01:43:33.000 PM,42.37970734,-71.09919739,22.13,44.68,3.76,7.01,10.14,27.76,4.14
2293661083C4,2021-04-11 01:43:54.000 PM,42.37997055,-71.09905243,22.25,43.9,3.87,5.37,6.73,27.23,4.155
2293661083C4,2021-04-11 01:44:15.000 PM,42.37994385,-71.0990448,22.4,43.25,5.79,6.73,7.44,26.51,4.142
2293661083C4,2021-04-11 01:44:36.000 PM,42.37988663,-71.09908295,22.5,43.08,2.04,4.19,6.28,26.01,4.142
2293661083C4,2021-04-11 01:44:57.000 PM,42.38003922,-71.09899139,22.82,42.71,1.94,2.21,2.4,25.42,4.14
2293661083C4,2021-04-11 01:45:18.000 PM,42.38000107,-71.09899902,22.88,42.49,1.76,2.63,3.45,25.22,4.143
2293661083C4,2021-04-11 01:45:39.000 PM,42.37991333,-71.09909821,22.94,42.09,4.54,6.15,7.58,24.49,4.149
2293661083C4,2021-04-11 01:46:00.000 PM,42.37996292,-71.09910583,23.03,41.72,3.07,3.95,4.71,24.26,4.145
2293661083C4,2021-04-11 01:46:21.000 PM,42.37994766,-71.09911346,23.13,41.49,2.86,5.94,8.94,23.96,4.142
2293661083C4,2021-04-11 01:46:42.000 PM,42.37992096,-71.09909821,23.35,41.19,1.79,2.83,3.81,23.39,4.149
